               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 112,           0.0071097,           0.0011925,                   0,                   1,             0.99895,               0.995,             0.88038,            0.012403,           0.0051774,                   0,           0.0009001,           0.0009001,           0.0009001
                 113,           0.0067751,           0.0011436,                   0,                   1,             0.99945,               0.995,             0.90761,            0.011663,           0.0046848,                   0,           0.0008992,           0.0008992,           0.0008992
                 114,            0.007251,           0.0012175,                   0,             0.99846,                   1,               0.995,             0.88878,            0.011176,           0.0042967,                   0,           0.0008983,           0.0008983,           0.0008983
                 115,           0.0088979,           0.0012682,                   0,             0.99884,                   1,               0.995,             0.87839,            0.012466,           0.0048563,                   0,           0.0008974,           0.0008974,           0.0008974
                 116,           0.0080386,           0.0012319,                   0,              0.9988,                   1,               0.995,             0.89282,            0.012044,           0.0045978,                   0,           0.0008965,           0.0008965,           0.0008965
                 117,           0.0073579,           0.0012017,                   0,             0.99796,                   1,               0.995,             0.87743,             0.01199,           0.0045433,                   0,           0.0008956,           0.0008956,           0.0008956
                 118,           0.0077833,           0.0012142,                   0,             0.99651,             0.97872,             0.99458,             0.86872,             0.01184,           0.0049178,                   0,           0.0008947,           0.0008947,           0.0008947
                 119,            0.009467,           0.0013092,                   0,             0.99956,                   1,               0.995,             0.85769,            0.012969,           0.0049721,                   0,           0.0008938,           0.0008938,           0.0008938
                 120,           0.0085555,           0.0012399,                   0,                   1,             0.99886,               0.995,             0.88583,            0.012584,           0.0051073,                   0,           0.0008929,           0.0008929,           0.0008929
                 121,           0.0076723,           0.0011896,                   0,             0.99897,             0.97872,             0.99418,             0.88332,            0.012106,           0.0050349,                   0,            0.000892,            0.000892,            0.000892
                 122,            0.007601,           0.0011666,                   0,             0.99864,             0.97872,             0.99458,             0.88563,            0.012534,           0.0049271,                   0,           0.0008911,           0.0008911,           0.0008911
                 123,           0.0090429,           0.0013101,                   0,                   1,             0.97798,             0.99274,             0.86461,            0.013093,           0.0053436,                   0,           0.0008902,           0.0008902,           0.0008902
                 124,               0.008,           0.0012451,                   0,             0.97867,             0.97636,             0.98479,             0.87606,            0.012522,           0.0060042,                   0,           0.0008893,           0.0008893,           0.0008893
                 125,           0.0074119,           0.0012482,                   0,                   1,             0.99928,               0.995,             0.90049,            0.011705,           0.0052177,                   0,           0.0008884,           0.0008884,           0.0008884
                 126,           0.0066174,           0.0010966,                   0,                   1,             0.99881,               0.995,             0.89406,            0.011499,           0.0050275,                   0,           0.0008875,           0.0008875,           0.0008875
                 127,           0.0063564,           0.0010966,                   0,             0.99867,             0.97872,             0.99343,             0.89087,            0.011164,           0.0050301,                   0,           0.0008866,           0.0008866,           0.0008866
                 128,           0.0079829,           0.0011442,                   0,             0.99921,             0.97872,             0.99149,             0.88561,            0.011896,           0.0050675,                   0,           0.0008857,           0.0008857,           0.0008857
                 129,           0.0084288,           0.0011775,                   0,              0.9989,             0.97872,              0.9938,             0.87665,            0.012259,           0.0049715,                   0,           0.0008848,           0.0008848,           0.0008848
                 130,           0.0072422,           0.0011426,                   0,                   1,             0.99882,               0.995,             0.87306,            0.012057,           0.0049848,                   0,           0.0008839,           0.0008839,           0.0008839
                 131,           0.0069665,           0.0011254,                   0,             0.99987,                   1,               0.995,             0.89591,            0.011931,           0.0049043,                   0,            0.000883,            0.000883,            0.000883
                 132,           0.0094492,           0.0012876,                   0,             0.99918,                   1,               0.995,             0.86571,            0.012966,           0.0050191,                   0,           0.0008821,           0.0008821,           0.0008821
                 133,           0.0081479,           0.0011827,                   0,             0.99864,             0.97872,             0.99458,             0.87003,            0.012068,           0.0051055,                   0,           0.0008812,           0.0008812,           0.0008812
                 134,           0.0076183,           0.0011574,                   0,             0.99866,             0.97872,             0.99209,              0.8658,             0.01205,           0.0053037,                   0,           0.0008803,           0.0008803,           0.0008803
                 135,           0.0066201,           0.0011101,                   0,                   1,             0.97714,             0.98118,             0.84965,            0.012174,           0.0058632,                   0,           0.0008794,           0.0008794,           0.0008794
                 136,           0.0064407,           0.0010477,                   0,             0.99975,             0.97872,             0.99179,             0.88678,            0.011684,           0.0054898,                   0,           0.0008785,           0.0008785,           0.0008785
                 137,           0.0074717,           0.0011081,                   0,                   1,             0.99928,               0.995,             0.88527,            0.011885,           0.0050091,                   0,           0.0008776,           0.0008776,           0.0008776
